1,CTC-0054|102|11.6524|-62.8557|-436.44|,-38.7263,-20.7574,20.3998
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.0148,11.884,5.48584
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.6638,14.0015,7.15603
1,CTC-0054|102|11.6524|-62.8557|-436.44|,35.1523,15.5518,2.49714
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-39.878,-26.8101,14.7506
1,CTC-0054|102|11.6524|-62.8557|-436.44|,38.0105,-7.03347,2.23429
1,CTC-0054|102|11.6524|-62.8557|-436.44|,43.1688,8.56953,0.6013
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.5853,20.868,5.6389
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.0033,28.9242,7.03241
1,CTC-0054|102|11.6524|-62.8557|-436.44|,40.9223,31.7319,5.82953
1,CTC-0054|102|11.6524|-62.8557|-436.44|,30.9091,29.6888,2.43911
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-45.4563,-32.7895,3.89297
1,CTC-0054|102|11.6524|-62.8557|-436.44|,42.743,7.71372,-2.68364
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.916,24.3142,0.232804
1,CTC-0054|102|11.6524|-62.8557|-436.44|,54.1154,37.8584,0.751563
1,CTC-0054|102|11.6524|-62.8557|-436.44|,59.0626,35.2468,-3.06156
1,CTC-0054|102|11.6524|-62.8557|-436.44|,54.2292,28.7785,-6.69576
1,CTC-0054|102|11.6524|-62.8557|-436.44|,50.7863,21.7455,-9.32101
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-57.5231,-32.7964,-1.98665
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.1725,10.7749,2.30665
1,CTC-0054|102|11.6524|-62.8557|-436.44|,52.1323,36.2194,0.791933
1,CTC-0054|102|11.6524|-62.8557|-436.44|,65.3403,34.8178,-8.1922
1,CTC-0054|102|11.6524|-62.8557|-436.44|,49.0369,24.2894,-22.8894
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-66.0237,-27.3843,2.25946
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.5769,15.0491,5.06698
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.2685,25.3589,3.1232
1,CTC-0054|102|11.6524|-62.8557|-436.44|,55.0212,34.9724,-2.50226
1,CTC-0054|102|11.6524|-62.8557|-436.44|,56.194,25.899,-18.8218
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-67.9772,-21.8576,-3.54848
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.6835,16.0651,3.94628
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.4358,24.8956,1.58555
1,CTC-0054|102|11.6524|-62.8557|-436.44|,51.7221,30.9294,-4.58776
1,CTC-0054|102|11.6524|-62.8557|-436.44|,42.7018,-24.9643,22.2054
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-64.0402,-20.6857,-4.79508
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.6495,21.6622,0.402744
1,CTC-0054|102|11.6524|-62.8557|-436.44|,44.8693,24.2957,-4.29444
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.1117,18.2741,-0.983071
1,CTC-0054|102|11.6524|-62.8557|-436.44|,37.4318,13.8563,-0.545425
1,CTC-0054|102|11.6524|-62.8557|-436.44|,41.8645,23.8122,-1.49452
1,CTC-0054|102|11.6524|-62.8557|-436.44|,39.8905,18.4195,-0.577604
1,CTC-0054|102|11.6524|-62.8557|-436.44|,28.3197,9.02891,2.11061
1,CTC-0054|102|11.6524|-62.8557|-436.44|,35.6011,26.407,-8.64954
1,CTC-0054|102|11.6524|-62.8557|-436.44|,33.9556,26.3968,-16.6864
1,CTC-0054|102|11.6524|-62.8557|-436.44|,30.7122,-19.7313,19.3743
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-23.8,17.1797,10.2359
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-29.3563,7.20919,-4.53816
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-34.386,-25.6965,0.497499
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-64.933,-24.7053,-7.5058
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-67.7861,-15.8615,-5.70418
1,CTC-0054|102|11.6524|-62.8557|-436.44|,32.2616,10.5364,2.4984
1,CTC-0054|102|11.6524|-62.8557|-436.44|,32.2882,7.63812,0.495352
1,CTC-0054|102|11.6524|-62.8557|-436.44|,32.8418,3.13014,1.68284
1,CTC-0054|102|11.6524|-62.8557|-436.44|,35.1552,6.55865,1.32833
1,CTC-0054|102|11.6524|-62.8557|-436.44|,40.2402,5.45029,2.17321
1,CTC-0054|102|11.6524|-62.8557|-436.44|,45.4527,6.3603,2.34756
1,CTC-0054|102|11.6524|-62.8557|-436.44|,46.5062,9.76368,2.29722
1,CTC-0054|102|11.6524|-62.8557|-436.44|,42.05,10.9951,0.919298
1,CTC-0054|102|11.6524|-62.8557|-436.44|,37.0617,13.2394,-1.55788
1,CTC-0054|102|11.6524|-62.8557|-436.44|,31.5274,16.6624,-1.80362
1,CTC-0054|102|11.6524|-62.8557|-436.44|,-36.4788,21.8527,3.02053
