Name	Activity	Apol	RadOfGyration	Area	MW	Vm	Density	PMI-mag	Rotlbonds	Hbond_acceptor	Hbond_donor	AlogP98	IC	BIC	CIC	SIC	IAC-Total	V-ADJ-mag	V-DIST-mag	E-ADJ-mag	E-DIST-mag	JX	Kappa-1	Kappa-2	Kappa-3	Kappa-1-AM	Kappa-2-AM	Kappa-3-AM	PHI	SC-0	SC-1	SC-2	SC-3_P	SC-3_C	SC-3_CH	CHI-0	CHI-1	CHI-2	CHI-3_P	CHI-3_C	CHI-3_CH	CHI-V-0	CHI-V-1	CHI-V-2	CHI-V-3_P	CHI-V-3_C	CHI-V-3_CH	Wiener	Zagreb	SsCH3	SdCH2	SssCH2	StCH	SdsCH	SaaCH	SsssCH	StsC	SdssC	SaasC	SssssC	SsNH2	SssNH2p	SdNH	SssNH	StN	SsssNHp	SaaN	SsssN	SssssNp	SsOH	SdO	SssO	SaaO	SsF	SdS	SssS	SaaS	SddssS	SsCl	SsBr	SsI	SsCH3_acnt	SdCH2_acnt	SssCH2_acnt	StCH_acnt	SdsCH_acnt	SaaCH_acnt	SsssCH_acnt	StsC_acnt	SdssC_acnt	SaasC_acnt	SssssC_acnt	SsNH2_acnt	SssNH2p_acnt	SdNH_acnt	SssNH_acnt	StN_acnt	SsssNHp_acnt	SaaN_acnt	SsssN_acnt	SssssNp_acnt	SsOH_acnt	SdO_acnt	SssO_acnt	SaaO_acnt	SsF_acnt	SdS_acnt	SssS_acnt	SaaS_acnt	SddssS_acnt	SsCl_acnt	SsBr_acnt	SsI_acnt	x0	x1	x2	xp3	xp4	xp5	xp6	xp7	xp8	xp9	xp10	xc3	xc4	xpc4	xch3	xch4	xch5	xch6	xch9	xch10	xv0	xv1	xv2	xvp3	xvp4	xvp5	xvp6	xvp7	xvp8	xvp9	xvp10	xvc3	xvc4	xvpc4	xvch3	xvch4	xvch5	xvch6	xvch9	xvch10	SHsOH	SHdNH	SHsNH2	SHssNH	SHtCH	SHother	SHCHnX	Hmax	Gmax	Hmin	Gmin	Hmaxpos	SHBint2	SHBint4	SHBint2_Acnt	SHBint3_Acnt	SHBint4_Acnt	SHBint5_Acnt	SHBint6_Acnt	SHBint7_Acnt	k0	k1	k2	k3	ka1	ka2	ka3	LogP	LD50	fw	nvx	nelem	nrings	ncirc	phia	knotp	knotpv	numHBa	numHBd	numwHBd	SHHBd	SHwHBd	SHBa	Qs	Qsv	Qv	sumHA	CD[a]	CD[b]	CD[d]	CD[g]	min_path	max_path	RB_in_path
b1	2.500000e+03	6.009480e+03	3.345936e+00	2.131462e+02	1.502230e+02	1.577649e+02	9.521954e-01	3.074331e+02	4.000000e+00	2.000000e+00	1.000000e+00	1.419600e+00	2.663533e+00	6.995757e-01	7.958987e-01	7.699337e-01	3.226411e+01	9.810750e+01	7.916249e+02	1.100391e+02	7.932203e+02	2.219943e+00	9.090909e+00	5.625000e+00	3.786982e+00	8.208912e+00	4.854360e+00	3.140287e+00	3.622637e+00	1.100000e+01	1.100000e+01	1.200000e+01	1.300000e+01	1.000000e+00	0.000000e+00	7.941310e+00	5.431852e+00	3.999817e+00	2.940671e+00	2.041242e-01	0.000000e+00	6.877935e+00	4.028182e+00	2.538050e+00	1.478693e+00	1.178511e-01	0.000000e+00	1.820000e+02	4.600000e+01	2.162940e+00	0.000000e+00	3.191310e+00	0.000000e+00	0.000000e+00	7.726790e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.250880e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.311340e+00	0.000000e+00	0.000000e+00	4.023410e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.941310e+00	5.431850e+00	3.999820e+00	2.940670e+00	2.158830e+00	1.573210e+00	7.814740e-01	4.505240e-01	2.464000e-01	1.232000e-01	5.103100e-02	2.041240e-01	0.000000e+00	4.330130e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.020620e-01	0.000000e+00	0.000000e+00	6.877930e+00	4.028180e+00	2.538050e+00	1.478690e+00	9.121960e-01	5.346940e-01	2.626020e-01	1.215560e-01	5.782400e-02	2.399900e-02	8.784000e-03	1.178510e-01	0.000000e+00	1.796720e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.484500e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.509470e+00	0.000000e+00	6.975420e+00	0.000000e+00	1.509470e+00	4.023410e+00	3.822700e-01	9.322220e-01	1.509470e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.145530e+01	9.090910e+00	5.625000e+00	3.786980e+00	8.208910e+00	4.854360e+00	3.140290e+00	1.347550e+00	3.570050e-01	1.502240e+02	1.100000e+01	3.000000e+00	1.000000e+00	1.000000e+00	3.622640e+00	-2.288890e-01	-6.182000e-02	2.000000e+00	1.000000e+00	0.000000e+00	1.509470e+00	0.000000e+00	7.334760e+00	4.338820e+00	1.045860e+00	1.488110e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	5.000000e+00	2.000000e+00
b14	1.590000e+02	6.574920e+03	2.996658e+00	2.292996e+02	1.652577e+02	1.759523e+02	9.392187e-01	2.658260e+02	3.000000e+00	1.000000e+00	1.000000e+00	-8.139849e-02	2.625814e+00	6.720983e-01	9.591480e-01	7.324524e-01	3.617530e+01	1.100391e+02	9.846727e+02	1.472067e+02	9.849168e+02	2.455902e+00	1.008333e+01	4.888889e+00	3.515625e+00	9.200008e+00	4.214382e+00	2.948008e+00	3.231029e+00	1.200000e+01	1.200000e+01	1.500000e+01	1.600000e+01	3.000000e+00	0.000000e+00	8.974691e+00	5.698378e+00	4.961040e+00	3.567935e+00	7.731597e-01	0.000000e+00	8.041072e+00	4.410897e+00	3.539104e+00	2.191354e+00	6.106504e-01	0.000000e+00	2.120000e+02	5.400000e+01	6.661780e+00	0.000000e+00	1.061020e+00	0.000000e+00	0.000000e+00	7.863000e+00	6.714870e-01	0.000000e+00	0.000000e+00	1.308980e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.516670e+00	4.083730e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.974690e+00	5.698380e+00	4.961040e+00	3.567930e+00	2.220790e+00	1.739850e+00	7.972460e-01	4.616760e-01	2.675290e-01	9.622500e-02	0.000000e+00	7.731600e-01	0.000000e+00	1.583050e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.020620e-01	0.000000e+00	0.000000e+00	8.041070e+00	4.410900e+00	3.539100e+00	2.191350e+00	1.028790e+00	6.709470e-01	2.815410e-01	1.352780e-01	6.284800e-02	2.028600e-02	0.000000e+00	6.106500e-01	0.000000e+00	1.182780e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.484500e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.472980e+00	0.000000e+00	1.255580e+00	4.083730e+00	4.258250e-01	6.714870e-01	1.255580e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.234810e+01	1.008330e+01	4.888890e+00	3.515630e+00	9.200010e+00	4.214380e+00	2.948010e+00	3.336220e+00	2.166760e+00	1.652580e+02	1.200000e+01	3.000000e+00	1.000000e+00	1.000000e+00	3.231030e+00	-8.098890e-01	-5.721310e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.083730e+00	5.097870e+00	1.239070e+00	1.805500e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	5.000000e+00	2.000000e+00
b15	1.940000e+02	7.088180e+03	3.031947e+00	2.444763e+02	1.792845e+02	1.914074e+02	9.366646e-01	3.003334e+02	3.000000e+00	1.000000e+00	1.000000e+00	1.236022e-01	2.815072e+00	7.037681e-01	8.853674e-01	7.607399e-01	3.923563e+01	1.222114e+02	1.196647e+03	1.861173e+02	1.195300e+03	2.536213e+00	1.107692e+01	4.481482e+00	3.703704e+00	1.019258e+01	3.878969e+00	3.149566e+00	3.041284e+00	1.300000e+01	1.300000e+01	1.800000e+01	1.800000e+01	6.000000e+00	0.000000e+00	9.897341e+00	5.999019e+00	6.006811e+00	3.890030e+00	1.774274e+00	0.000000e+00	8.963722e+00	4.717521e+00	4.568380e+00	2.472411e+00	1.544628e+00	0.000000e+00	2.580000e+02	6.200000e+01	8.961410e+00	0.000000e+00	1.039030e+00	0.000000e+00	0.000000e+00	7.873690e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.300860e+00	3.014300e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.500460e+00	4.106460e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.897340e+00	5.999020e+00	6.006810e+00	3.890030e+00	2.276400e+00	1.836720e+00	8.657420e-01	5.101100e-01	3.017770e-01	1.250000e-01	0.000000e+00	1.774270e+00	2.886750e-01	2.615150e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.020620e-01	0.000000e+00	0.000000e+00	8.963720e+00	4.717520e+00	4.568380e+00	2.472410e+00	1.074040e+00	7.333420e-01	3.129790e-01	1.537710e-01	7.199600e-02	2.635200e-02	0.000000e+00	1.544630e+00	2.500000e-01	2.078720e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.484500e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.461870e+00	0.000000e+00	1.261140e+00	4.106460e+00	4.480470e-01	3.014300e-01	1.261140e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.304990e+01	1.107690e+01	4.481480e+00	3.703700e+00	1.019260e+01	3.878970e+00	3.149570e+00	3.939860e+00	1.891500e+00	1.792850e+02	1.300000e+01	3.000000e+00	1.000000e+00	1.000000e+00	3.041280e+00	-8.408740e-01	-5.340920e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.106460e+00	5.618350e+00	1.322860e+00	1.950350e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	5.000000e+00	2.000000e+00
b16	5.800000e+03	5.920900e+03	3.052978e+00	2.123828e+02	1.492151e+02	1.532003e+02	9.739871e-01	2.561047e+02	3.000000e+00	1.000000e+00	2.000000e+00	-5.238998e-01	2.413089e+00	6.176494e-01	1.046343e+00	6.975390e-01	3.140406e+01	1.100391e+02	7.928107e+02	1.472067e+02	9.813045e+02	1.808948e+00	7.638889e+00	3.600000e+00	2.844445e+00	6.797666e+00	3.009581e+00	2.313148e+00	1.859830e+00	1.100000e+01	1.200000e+01	1.500000e+01	1.500000e+01	2.000000e+00	1.000000e+00	7.518661e+00	5.449490e+00	4.524761e+00	3.116157e+00	4.082483e-01	2.886751e-01	6.532635e+00	4.172046e+00	3.138530e+00	1.743012e+00	2.845178e-01	2.886751e-01	1.730000e+02	5.400000e+01	0.000000e+00	0.000000e+00	3.901820e+00	0.000000e+00	0.000000e+00	7.890330e+00	9.122280e-01	0.000000e+00	0.000000e+00	1.332780e+00	0.000000e+00	0.000000e+00	2.399820e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.063030e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.518660e+00	5.449490e+00	4.524760e+00	3.116160e+00	2.235890e+00	1.687290e+00	8.779310e-01	5.187290e-01	2.946280e-01	1.666670e-01	5.892600e-02	4.082480e-01	0.000000e+00	5.773500e-01	2.886750e-01	0.000000e+00	0.000000e+00	1.020620e-01	0.000000e+00	0.000000e+00	6.532640e+00	4.172050e+00	3.138530e+00	1.743010e+00	1.057320e+00	6.596560e-01	3.451930e-01	1.672050e-01	8.065000e-02	3.684900e-02	1.171200e-02	2.845180e-01	0.000000e+00	3.066390e-01	2.886750e-01	0.000000e+00	0.000000e+00	2.484500e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.019190e+00	0.000000e+00	0.000000e+00	6.870120e+00	0.000000e+00	1.247580e+00	4.063030e+00	4.411030e-01	9.122280e-01	1.247580e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.085330e+01	7.638890e+00	3.600000e+00	2.844440e+00	6.797670e+00	3.009580e+00	2.313150e+00	1.913210e+00	2.878530e+00	1.492160e+02	1.100000e+01	3.000000e+00	2.000000e+00	2.000000e+00	1.859830e+00	-1.691020e-01	-2.212100e-02	2.000000e+00	1.000000e+00	0.000000e+00	1.019190e+00	0.000000e+00	6.462840e+00	4.654770e+00	9.937860e-01	1.365650e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	5.000000e+00	2.000000e+00
b18	8.400000e+02	6.434160e+03	3.012065e+00	2.306297e+02	1.632419e+02	1.698741e+02	9.609581e-01	2.678017e+02	3.000000e+00	1.000000e+00	1.000000e+00	-3.179994e-01	2.855388e+00	7.138471e-01	7.295741e-01	7.964904e-01	3.455932e+01	1.222114e+02	9.837659e+02	1.729737e+02	1.194177e+03	1.885060e+00	8.591716e+00	3.806228e+00	2.777778e+00	7.743336e+00	3.232934e+00	2.299098e+00	2.086141e+00	1.200000e+01	1.300000e+01	1.700000e+01	1.800000e+01	3.000000e+00	1.000000e+00	8.388905e+00	5.860174e+00	5.054452e+00	3.567935e+00	6.064931e-01	2.886751e-01	7.455285e+00	4.572693e+00	3.658677e+00	2.191353e+00	4.663129e-01	2.886751e-01	2.110000e+02	6.000000e+01	2.268520e+00	0.000000e+00	3.941170e+00	0.000000e+00	0.000000e+00	7.954590e+00	9.214870e-01	0.000000e+00	0.000000e+00	1.348980e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.627780e+00	4.104140e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.388900e+00	5.860170e+00	5.054450e+00	3.567930e+00	2.710110e+00	1.763200e+00	9.099810e-01	5.413910e-01	3.238960e-01	1.360830e-01	4.811300e-02	6.064930e-01	0.000000e+00	1.160460e+00	2.886750e-01	0.000000e+00	0.000000e+00	1.020620e-01	0.000000e+00	0.000000e+00	7.455290e+00	4.572690e+00	3.658680e+00	2.191350e+00	1.461810e+00	7.039730e-01	3.640260e-01	1.752330e-01	8.741300e-02	3.191300e-02	1.014300e-02	4.663130e-01	0.000000e+00	8.168080e-01	2.886750e-01	0.000000e+00	0.000000e+00	2.484500e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.528540e+00	0.000000e+00	1.255580e+00	4.104140e+00	4.536030e-01	9.214870e-01	1.255580e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.234810e+01	8.591720e+00	3.806230e+00	2.777780e+00	7.743330e+00	3.232930e+00	2.299100e+00	3.042640e+00	7.749100e-02	1.632420e+02	1.200000e+01	3.000000e+00	2.000000e+00	2.000000e+00	2.086140e+00	-5.539670e-01	-3.504960e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.104140e+00	5.275140e+00	1.098990e+00	1.538580e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	5.000000e+00	2.000000e+00
b19	2.200000e+03	6.947420e+03	3.157729e+00	2.414987e+02	1.772687e+02	1.850209e+02	9.581009e-01	3.295727e+02	3.000000e+00	1.000000e+00	1.000000e+00	1.382017e-01	3.026987e+00	7.405539e-01	6.734531e-01	8.180073e-01	3.766610e+01	1.346059e+02	1.194027e+03	1.861173e+02	1.428345e+03	1.850239e+00	9.551021e+00	4.481482e+00	2.479339e+00	8.696949e+00	3.878969e+00	2.069066e+00	2.595015e+00	1.300000e+01	1.400000e+01	1.800000e+01	2.200000e+01	3.000000e+00	0.000000e+00	9.096011e+00	6.360174e+00	5.408006e+00	4.384431e+00	6.064931e-01	0.000000e+00	8.162392e+00	5.072693e+00	4.012230e+00	3.007850e+00	4.663129e-01	0.000000e+00	2.660000e+02	6.400000e+01	2.288520e+00	0.000000e+00	5.366810e+00	0.000000e+00	0.000000e+00	7.988990e+00	9.029690e-01	0.000000e+00	0.000000e+00	1.353610e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.638190e+00	4.127580e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.096010e+00	6.360170e+00	5.408010e+00	4.384430e+00	2.945810e+00	2.165570e+00	1.006210e+00	6.774740e-01	4.201210e-01	2.041240e-01	9.622500e-02	6.064930e-01	0.000000e+00	1.396160e+00	0.000000e+00	2.041240e-01	0.000000e+00	1.020620e-01	0.000000e+00	0.000000e+00	8.162390e+00	5.072690e+00	4.012230e+00	3.007850e+00	1.665930e+00	1.052440e+00	4.361950e-01	2.585660e-01	1.301030e-01	5.656000e-02	2.256600e-02	4.663130e-01	0.000000e+00	1.020930e+00	0.000000e+00	2.041240e-01	0.000000e+00	2.484500e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	9.062110e+00	0.000000e+00	1.259670e+00	4.127580e+00	4.246450e-01	9.029690e-01	1.259670e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.387920e+01	9.551020e+00	4.481480e+00	2.479340e+00	8.696950e+00	3.878970e+00	2.069070e+00	3.570240e+00	1.106170e-01	1.772690e+02	1.300000e+01	3.000000e+00	2.000000e+00	2.000000e+00	2.595010e+00	-7.896690e-01	-5.546200e-01	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.127580e+00	5.883650e+00	1.131470e+00	1.584060e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	5.000000e+00	2.000000e+00
b20	1.400000e+03	5.988640e+03	3.017356e+00	1.926997e+02	1.511907e+02	1.444878e+02	1.046391e+00	2.543253e+02	3.000000e+00	2.000000e+00	5.000000e+00	-8.603998e-01	2.663533e+00	6.817527e-01	7.958984e-01	7.699338e-01	3.240226e+01	9.810750e+01	7.937349e+02	1.222114e+02	7.949212e+02	2.370504e+00	9.090909e+00	4.792900e+00	3.786982e+00	7.526156e+00	3.554575e+00	2.661031e+00	2.432026e+00	1.100000e+01	1.100000e+01	1.300000e+01	1.300000e+01	2.000000e+00	0.000000e+00	8.104447e+00	5.287694e+00	4.475233e+00	2.877011e+00	6.123725e-01	0.000000e+00	6.118422e+00	3.349567e+00	2.224864e+00	1.280470e+00	2.011845e-01	0.000000e+00	1.740000e+02	4.800000e+01	0.000000e+00	0.000000e+00	6.837040e-01	0.000000e+00	0.000000e+00	7.298070e+00	0.000000e+00	0.000000e+00	1.054200e-01	1.071940e+00	0.000000e+00	5.147610e+00	1.649810e+00	6.945440e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.931320e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	4.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00	1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.104450e+00	5.287690e+00	4.475230e+00	2.877010e+00	2.044850e+00	1.658690e+00	7.398600e-01	4.210980e-01	2.255920e-01	1.178510e-01	0.000000e+00	6.123720e-01	0.000000e+00	7.216880e-01	0.000000e+00	0.000000e+00	0.000000e+00	1.020620e-01	0.000000e+00	0.000000e+00	6.118420e+00	3.349570e+00	2.224860e+00	1.280470e+00	7.466780e-01	4.669820e-01	1.701720e-01	7.540700e-02	2.907000e-02	1.092800e-02	0.000000e+00	2.011840e-01	0.000000e+00	2.477130e-01	0.000000e+00	0.000000e+00	0.000000e+00	2.484500e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.031380e+00	2.779740e+00	0.000000e+00	0.000000e+00	5.693430e+00	0.000000e+00	2.031380e+00	6.945440e+00	7.836250e-01	1.054200e-01	2.031380e+00	1.082900e+01	0.000000e+00	3.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.145530e+01	9.090910e+00	4.792900e+00	3.786980e+00	7.842670e+00	3.798890e+00	2.880680e+00	-4.476360e-01	6.092440e+00	1.511910e+02	1.100000e+01	3.000000e+00	1.000000e+00	1.000000e+00	2.708500e+00	-1.093150e-01	-4.652800e-02	4.000000e+00	3.000000e+00	0.000000e+00	4.811120e+00	0.000000e+00	1.767420e+01	2.884840e+00	7.351180e-01	1.060950e+00	2.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.000000e+00	5.000000e+00	2.000000e+00
